"CLIENTNUM","STATUS","CUSTOMER_AGE","GENDER","DEPENDENT_COUNT","EDUCATION_LEVEL","MARITAL_STATUS","INCOME_CATEGORY","CARD_CATEGORY","MONTHS_ON_BOOK","TOTAL_RELATIONSHIP_COUNT","MONTHS_INACTIVE_12_MON","CONTACTS_COUNT_12_MON","CREDIT_LIMIT","TOTAL_REVOLVING_BAL","AVG_OPEN_TO_BUY","TOTAL_TRANS_AMT","TOTAL_TRANS_CT","AVG_UTILIZATION_RATIO"
716211258,Existing Customer,59,F,1,College,Unknown,Less than $40K,Blue,49,6,5,4,4072,0,4072,1966,43,0.0
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874,2415,8459,4619,59,0.222
716214108,Existing Customer,44,M,4,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,6426,0,6426,4892,80,0.0
716216958,Existing Customer,48,M,1,Uneducated,Married,$60K - $80K,Blue,42,6,1,1,4429,883,3546,4386,63,0.199
716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845,919,1926,2635,43,0.323
716219808,Existing Customer,49,M,3,Graduate,Unknown,$60K - $80K,Blue,36,5,2,3,15942,0,15942,1742,41,0.0
716222808,Existing Customer,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974,1170,1804,1785,45,0.393
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,3,3,4028,710,3318,791,22,0.176
716225433,Existing Customer,60,M,1,Uneducated,Single,$80K - $120K,Blue,51,6,3,4,26566,2517,24049,3103,65,0.095
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46,2,3,3,3282,2262,1020,4674,84,0.689
716230158,Existing Customer,35,F,3,Graduate,Married,$40K - $60K,Blue,36,4,1,4,7234,2000,5234,4272,83,0.276
716231133,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,36,5,5,1,1577,1286,291,3453,52,0.815
716235783,Existing Customer,45,M,3,College,Married,$40K - $60K,Blue,39,3,2,4,7109,866,6243,4047,75,0.122
716236683,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,37,4,2,2,2532,1487,1045,4143,71,0.587
716237508,Existing Customer,44,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254,2507,2747,4501,64,0.477
716238483,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918,2352,10566,9138,76,0.182
716239383,Existing Customer,45,F,4,High School,Married,Less than $40K,Blue,36,5,2,2,2225,0,2225,4138,85,0.0
716244033,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2,3,3,7266,906,6360,1741,27,0.125
716244933,Existing Customer,54,F,3,High School,Divorced,Unknown,Blue,36,3,5,3,4806,0,4806,4674,87,0.0
716245833,Existing Customer,62,M,1,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,2856,2517,339,4473,67,0.881
716246733,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,49,4,2,2,1857,1528,329,4681,71,0.823
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516,1848,32668,14149,103,0.054
716249508,Existing Customer,48,F,5,High School,Married,$40K - $60K,Blue,36,3,2,1,1610,0,1610,4243,85,0.0
716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051,0,2051,4355,87,0.0
716253858,Existing Customer,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,2,16730,1956,14774,1740,43,0.117
716256483,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611,1824,787,4232,80,0.699
716258358,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue,36,1,1,3,23058,1534,21524,7009,82,0.067
716260833,Attrited Customer,56,F,5,Unknown,Single,Less than $40K,Blue,36,6,3,5,4668,2517,2151,8331,63,0.539
716262708,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,36,1,3,2,1438,718,720,4447,71,0.499
716263533,Existing Customer,44,M,5,High School,Married,$80K - $120K,Blue,36,3,2,2,2509,1464,1045,3166,72,0.583
716264358,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792,1836,24956,2398,47,0.069
716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,2,2836,1362,1474,4192,90,0.48
716271183,Attrited Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,37,3,2,2,8924,0,8924,1720,42,0.0
716272158,Attrited Customer,41,F,3,College,Married,$40K - $60K,Blue,15,5,3,4,4312,2517,1795,2693,56,0.584
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3,1593,0,1593,4853,78,0.0
716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281,1961,1320,1779,47,0.598
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430,2517,913,2639,46,0.734
716282208,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,3,1638,0,1638,1702,36,0.0
716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769,1133,5636,7986,88,0.167
716284308,Existing Customer,65,M,2,Graduate,Married,Unknown,Blue,55,3,2,2,6099,2175,3924,1319,34,0.357
716285358,Existing Customer,32,F,1,College,Divorced,Less than $40K,Blue,36,3,5,4,1835,1017,818,2801,79,0.554
716288208,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,36,2,1,1,15618,0,15618,7549,77,0.0
716288958,Existing Customer,40,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840,0,7840,4062,71,0.0
716290233,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343,0,4343,1352,35,0.0
716292033,Existing Customer,37,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1438,0,1438,4815,84,0.0
716296833,Existing Customer,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,1,2,7204,0,7204,14042,113,0.0
716297658,Existing Customer,37,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,4,14926,0,14926,2405,55,0.0
716298633,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,47,5,2,3,2086,1792,294,5774,84,0.859
716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508,0,1508,1990,31,0.0
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241,2081,12160,1581,44,0.146
716303583,Existing Customer,55,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,1,2,2712,1617,1095,4858,73,0.596
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,36,3,2,3,3413,2372,1041,5029,86,0.695
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812,2517,1295,2325,45,0.66
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897,1506,1391,2214,46,0.52
716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524,1993,4531,4267,66,0.305
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759,2481,278,5037,84,0.899
716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,36,4,1,2,32733,1448,31285,3452,54,0.044
716313858,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319,913,2406,4560,84,0.275
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233,2517,716,1339,32,0.779
716317458,Attrited Customer,51,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,3,3,4281,0,4281,1723,44,0.0
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516,1742,32774,7360,82,0.05
716321583,Existing Customer,50,F,3,Unknown,Single,$40K - $60K,Blue,36,5,3,3,12740,1173,11567,3441,55,0.092
716322783,Existing Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,2,2,2,2154,1628,526,4538,74,0.756
716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,32791,1607,31184,13177,106,0.049
716324583,Existing Customer,42,F,4,Uneducated,Single,Unknown,Blue,36,1,4,1,2875,1892,983,4577,81,0.658
716328558,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,4,5,2,11434,0,11434,4520,83,0.0
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138,986,2152,4724,56,0.314
716331408,Attrited Customer,52,F,4,Unknown,Married,Less than $40K,Blue,36,1,4,5,2143,0,2143,1353,36,0.0
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509,1819,1690,4712,84,0.518
716333283,Existing Customer,58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869,1255,614,5269,80,0.671
716334258,Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,2,5238,1365,3873,1834,43,0.261
716335983,Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue,36,1,2,3,6713,1590,5123,7946,85,0.237
716340783,Existing Customer,48,M,4,High School,Married,$80K - $120K,Blue,36,1,1,2,21526,1320,20206,14441,105,0.061
716341833,Existing Customer,53,F,3,College,Married,Less than $40K,Blue,44,6,2,3,4646,1730,2916,1774,37,0.372
716343408,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475,1385,7090,1381,40,0.163
716345283,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,1,4,4712,1920,2792,4277,66,0.407
716346183,Existing Customer,43,F,3,Unknown,Divorced,Unknown,Blue,37,3,6,3,9051,1557,7494,4169,72,0.172
716349183,Existing Customer,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,3,4784,0,4784,2160,54,0.0
716350008,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,2937,1633,1304,8235,102,0.556
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095,2517,1578,4175,77,0.615
716352033,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,2796,1035,1761,4869,78,0.37
716353083,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,29,4,2,3,6733,1028,5705,4444,72,0.153
716354883,Attrited Customer,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076,0,9076,3048,53,0.0
716355783,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,3,13080,0,13080,1999,44,0.0
716357058,Existing Customer,53,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,3,1,2611,787,1824,2955,56,0.301
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,4,6189,0,6189,5004,65,0.0
716362008,Existing Customer,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,2,1808,1009,799,1744,35,0.558
716363658,Existing Customer,51,M,2,Doctorate,Single,$120K +,Blue,36,4,2,5,25873,582,25291,3920,84,0.022
716364408,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,2,1438,0,1438,4155,62,0.0
716365233,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,36,1,3,3,1665,964,701,4881,75,0.579
716366208,Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,36,2,1,3,8103,0,8103,5221,82,0.0
716368008,Attrited Customer,54,F,1,Graduate,Married,Unknown,Blue,36,4,2,2,3137,959,2178,2925,41,0.306
716369208,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,5,3,2420,1223,1197,4954,82,0.505
716370258,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,2188,1067,1121,4537,66,0.488
716371308,Existing Customer,40,M,2,Unknown,Single,$40K - $60K,Blue,36,6,6,1,4947,0,4947,4497,84,0.0
716372358,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,47,1,2,1,6765,0,6765,14133,124,0.0
716373483,Attrited Customer,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860,2517,343,1544,45,0.88
716374308,Existing Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477,1875,1602,1897,50,0.539
716375883,Existing Customer,53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447,1558,889,1716,38,0.637
716378658,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,36,5,2,3,2629,1476,1153,1725,41,0.561
716380683,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,36,6,1,2,3880,1542,2338,1598,39,0.397
716381808,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,36,4,4,1,8406,0,8406,3820,75,0.0
716382708,Attrited Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,4,3,8309,858,7451,1165,35,0.103
716383683,Existing Customer,39,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36,4,3,4,1438,0,1438,1338,28,0.0
716385033,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,36,6,1,3,4408,1201,3207,4157,71,0.272
716385858,Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,28,5,2,4,2205,1245,960,4921,90,0.565
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662,1484,4178,1693,25,0.262
716389833,Existing Customer,50,F,1,Unknown,Single,Less than $40K,Blue,40,4,1,2,2319,1026,1293,4099,74,0.442
716390958,Attrited Customer,45,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107,0,26107,1697,47,0.0
716393958,Existing Customer,43,M,3,High School,Single,$80K - $120K,Blue,34,4,2,0,28262,1483,26779,3855,66,0.052
716396358,Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,47,5,3,0,3085,1910,1175,1531,35,0.619
716399583,Existing Customer,34,M,1,Uneducated,Married,$120K +,Blue,36,6,2,1,19630,1251,18379,2286,39,0.064
716400633,Existing Customer,33,M,3,High School,Single,$40K - $60K,Blue,24,6,3,3,5156,1427,3729,2057,54,0.277
716402508,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,3,3,2705,1681,1024,4265,87,0.621
716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426,1650,1776,4467,69,0.482
716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799,2517,16282,2315,52,0.134
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,3,3,23760,1349,22411,13124,103,0.057
716408058,Existing Customer,56,F,2,Uneducated,Single,Unknown,Blue,36,5,3,4,2500,1298,1202,3673,72,0.519
716411358,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,36,5,5,3,2652,0,2652,4676,78,0.0
716414958,Existing Customer,39,F,3,High School,Single,Unknown,Blue,36,3,3,3,2366,1927,439,3659,66,0.814
716420358,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602,1490,1112,3151,78,0.573
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,4,3523,0,3523,3174,44,0.0
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516,1229,33287,1797,35,0.036
716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,3973,0,3973,13740,131,0.0
716431833,Existing Customer,38,M,2,Unknown,Divorced,$40K - $60K,Blue,28,3,3,4,11209,1165,10044,4614,96,0.104
716432658,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,36,5,2,1,1438,0,1438,4490,65,0.0
716434533,Attrited Customer,40,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,29149,0,29149,2106,56,0.0
716436483,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,36,4,4,3,6245,0,6245,2521,50,0.0
716437533,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43,5,3,3,11862,0,11862,4101,88,0.0
716438433,Existing Customer,41,M,1,Doctorate,Married,$80K - $120K,Blue,32,4,3,3,10130,1449,8681,4002,66,0.143
716439258,Existing Customer,32,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223,1413,1810,13648,103,0.438
716441058,Existing Customer,45,F,4,High School,Single,Less than $40K,Silver,36,2,5,2,14416,0,14416,13820,99,0.0
716442333,Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,25,6,2,2,2275,1468,807,4977,88,0.645
716443608,Existing Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,36,2,3,1,7199,1235,5964,4050,78,0.172
716444733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,46,5,3,4,1438,0,1438,4271,79,0.0
716445783,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,31,4,2,0,22718,0,22718,1191,37,0.0
716447733,Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407,963,5444,1921,43,0.15
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,3,6235,0,6235,1225,34,0.0
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556,1711,3845,1706,21,0.308
716452083,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271,1150,3121,2052,50,0.269
716452908,Existing Customer,36,F,1,Unknown,Single,Less than $40K,Blue,36,4,2,3,9239,1421,7818,2246,44,0.154
716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889,1839,2050,4423,63,0.473
716454858,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014,2266,1748,14257,94,0.565
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534,726,14808,1279,28,0.047
716456808,Existing Customer,36,F,2,High School,Single,Less than $40K,Blue,36,6,2,5,8087,1263,6824,2429,69,0.156
716457783,Existing Customer,55,F,1,College,Single,Less than $40K,Silver,36,3,1,3,12633,1661,10972,14378,98,0.131
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281,837,2444,1424,29,0.255
716460933,Existing Customer,51,M,2,Unknown,Married,$120K +,Blue,42,4,1,4,10306,1427,8879,1456,44,0.138
716461683,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,36,5,3,1,11884,1339,10545,4134,72,0.113
716462658,Existing Customer,47,M,4,Doctorate,Single,$80K - $120K,Blue,36,3,1,1,18037,0,18037,1387,36,0.0
716464533,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,9550,2517,7033,13783,116,0.264
716466483,Existing Customer,44,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245,1342,903,4624,87,0.598
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537,0,3537,4101,80,0.0
716470683,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,36,3,1,3,20631,2048,18583,4827,77,0.099
716471508,Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,36,5,1,2,19865,0,19865,4350,83,0.0
716474358,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,35,5,3,2,1721,729,992,4853,74,0.424
716475183,Existing Customer,45,M,3,Graduate,Unknown,$60K - $80K,Blue,35,3,3,3,10290,753,9537,4326,81,0.073
716477133,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438,838,600,3910,75,0.583
716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258,1721,11537,1080,21,0.13
716480358,Existing Customer,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,2,2,1,11121,1296,9825,13814,81,0.117
716481408,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,1,1461,0,1461,4769,76,0.0
716482533,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,2,1,2,3329,0,3329,14893,98,0.0
716483358,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,29,5,1,4,6125,1329,4796,5481,68,0.217
716484333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696,1177,519,4410,84,0.694
716485308,Existing Customer,43,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,3,3,1780,1541,239,5008,93,0.866
716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399,0,3399,5529,78,0.0
716487408,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3,1,3,3235,2517,718,1637,43,0.778
716492583,Existing Customer,37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388,1708,680,4539,89,0.715
716493408,Existing Customer,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875,1719,14156,1592,37,0.108
716494383,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,3,2,2,3585,931,2654,4399,78,0.26
716497908,Existing Customer,49,F,1,Doctorate,Married,Unknown,Blue,36,3,1,2,8519,0,8519,3698,65,0.0
716498883,Existing Customer,48,M,4,Graduate,Single,$80K - $120K,Blue,36,6,4,1,22067,685,21382,3577,64,0.031
716501133,Existing Customer,36,F,2,Graduate,Single,Less than $40K,Blue,36,6,4,0,2051,1154,897,3912,79,0.563
716506083,Attrited Customer,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409,0,5409,10291,60,0.0
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595,2353,242,2526,41,0.907
716511483,Existing Customer,46,M,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,4752,1400,3352,3404,54,0.295
716512383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36,1,3,1,2816,2517,299,4817,87,0.894
716513358,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,5,3,3,2069,1802,267,4402,91,0.871
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438,0,1438,3748,64,0.0
716520033,Existing Customer,52,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,6,4,1,1981,1448,533,4639,61,0.731
716522583,Existing Customer,48,F,3,College,Divorced,Less than $40K,Blue,36,4,3,3,2335,1845,490,1362,33,0.79
716529258,Existing Customer,42,M,4,Doctorate,Married,$80K - $120K,Blue,27,5,3,4,31864,0,31864,1591,35,0.0
716530533,Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573,1640,933,4094,77,0.637
716532258,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,43,4,3,2,2827,1308,1519,3291,55,0.463
716535408,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,32,3,1,3,12219,1462,10757,3843,69,0.12
716537433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428,2005,423,5170,68,0.826
716543433,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,36,1,2,2,9959,1049,8910,15195,99,0.105
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,0,9599,1554,8045,1154,38,0.162
716546283,Existing Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,36,6,3,4,13049,943,12106,3944,72,0.072
716548083,Existing Customer,39,M,4,Graduate,Married,Less than $40K,Blue,32,4,1,4,2973,2360,613,2593,57,0.794
716549058,Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111,2290,821,1998,41,0.736
716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36,2,1,3,2874,2201,673,4779,86,0.766
716552433,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2,5056,1067,3989,15926,117,0.211
